user_id,event_name,event_timestamp,traffic_source,device,country,revenue
4307,visit,7/30/2023 2:06,social,desktop,Canada,0
7949,visit,7/30/2023 2:40,email,desktop,Brazil,0
5863,activation,7/30/2023 2:43,organic,desktop,USA,0
7173,signup,7/30/2023 2:49,paid_search,mobile,Brazil,0
7657,visit,7/30/2023 4:27,organic,mobile,USA,0
5257,signup,7/30/2023 4:44,paid_search,tablet,Other,0
8349,activation,7/30/2023 5:21,email,mobile,France,0
7937,visit,7/30/2023 5:42,email,desktop,USA,0
4307,signup,7/30/2023 5:56,social,desktop,Canada,0
4256,visit,7/30/2023 6:07,organic,mobile,Japan,0
2963,activation,7/30/2023 6:20,social,tablet,UK,0
2470,visit,7/30/2023 7:53,social,mobile,USA,0
676,signup,7/30/2023 9:09,paid_search,mobile,USA,0
8306,signup,7/30/2023 9:17,paid_search,desktop,Germany,0
6540,visit,7/30/2023 9:19,social,desktop,Germany,0
276,signup,7/30/2023 9:20,paid_search,mobile,USA,0
5822,visit,7/30/2023 9:23,paid_search,tablet,USA,0
8615,visit,7/30/2023 9:36,email,desktop,Germany,0
9542,signup,7/30/2023 10:07,direct,desktop,USA,0
5030,purchase,7/30/2023 10:24,direct,desktop,UK,23.93
9165,signup,7/30/2023 11:10,referral,desktop,USA,0
3180,visit,7/30/2023 11:19,referral,desktop,Germany,0
485,visit,7/30/2023 11:22,paid_search,desktop,USA,0
3954,visit,7/30/2023 11:23,paid_search,mobile,France,0
8232,visit,7/30/2023 12:04,referral,mobile,USA,0
1816,purchase,7/30/2023 12:16,organic,tablet,USA,58.4
4244,activation,7/30/2023 12:58,organic,mobile,Australia,0
8575,signup,7/30/2023 14:32,organic,desktop,Germany,0
962,visit,7/30/2023 15:18,organic,mobile,UK,0
5834,visit,7/30/2023 15:59,paid_search,desktop,India,0
5392,visit,7/30/2023 16:00,email,desktop,USA,0
7527,purchase,7/30/2023 16:15,organic,mobile,USA,34.5
5531,visit,7/30/2023 17:46,organic,mobile,Australia,0
5456,purchase,7/30/2023 17:56,social,desktop,France,44.59
4250,visit,7/30/2023 18:06,referral,desktop,USA,0
8695,visit,7/30/2023 18:24,email,mobile,Other,0
4250,signup,7/30/2023 18:44,referral,desktop,USA,0
6540,signup,7/30/2023 19:33,social,desktop,Germany,0
5667,activation,7/30/2023 19:36,organic,desktop,Japan,0
7599,visit,7/30/2023 20:03,referral,desktop,UK,0
124,activation,7/30/2023 20:45,referral,mobile,France,0
2541,purchase,7/30/2023 20:58,paid_search,desktop,India,43.22
6629,signup,7/30/2023 21:30,paid_search,mobile,UK,0
1028,purchase,7/30/2023 21:33,paid_search,mobile,USA,9.99
4789,purchase,7/30/2023 21:59,direct,desktop,USA,25.82
8695,signup,7/30/2023 22:08,email,mobile,Other,0
1301,signup,7/30/2023 22:51,email,mobile,Japan,0
5516,visit,7/30/2023 23:11,social,mobile,USA,0
4972,visit,7/30/2023 23:15,paid_search,desktop,Canada,0
2461,purchase,7/30/2023 23:17,social,mobile,Other,10.57
9165,activation,7/30/2023 23:49,referral,desktop,USA,0
7570,signup,7/30/2023 23:49,email,desktop,USA,0
7100,visit,7/31/2023 0:19,paid_search,mobile,UK,0
6062,activation,7/31/2023 0:20,email,desktop,UK,0
2668,visit,7/31/2023 0:25,organic,mobile,UK,0
2378,visit,7/31/2023 0:59,direct,desktop,USA,0
8197,purchase,7/31/2023 1:05,social,desktop,UK,46.76
5052,signup,7/31/2023 1:32,email,mobile,France,0
8967,visit,7/31/2023 1:48,organic,mobile,Canada,0
3531,visit,7/31/2023 1:48,direct,mobile,Brazil,0
5392,signup,7/31/2023 2:15,email,desktop,USA,0
962,signup,7/31/2023 2:38,organic,mobile,UK,0
4497,activation,7/31/2023 2:48,email,mobile,USA,0
1127,visit,7/31/2023 2:50,paid_search,desktop,India,0
1196,visit,7/31/2023 4:07,social,desktop,UK,0
2702,visit,7/31/2023 4:54,paid_search,mobile,UK,0
4534,visit,7/31/2023 5:37,organic,desktop,Canada,0
6861,visit,7/31/2023 5:39,social,desktop,Germany,0
9901,visit,7/31/2023 6:07,paid_search,tablet,UK,0
4248,visit,7/31/2023 6:24,email,desktop,Germany,0
7864,visit,7/31/2023 6:39,paid_search,desktop,France,0
3140,visit,7/31/2023 6:42,social,mobile,Germany,0
4848,visit,7/31/2023 7:40,paid_search,desktop,Germany,0
9804,signup,7/31/2023 8:01,organic,mobile,UK,0
4359,visit,7/31/2023 8:11,paid_search,desktop,UK,0
6515,visit,7/31/2023 8:24,paid_search,desktop,India,0
8715,visit,7/31/2023 8:33,direct,desktop,France,0
8116,signup,7/31/2023 8:40,direct,desktop,UK,0
7105,visit,7/31/2023 11:33,social,desktop,Australia,0
4987,signup,7/31/2023 11:35,organic,mobile,USA,0
7717,activation,7/31/2023 11:49,organic,mobile,USA,0
3995,visit,7/31/2023 11:55,paid_search,mobile,Germany,0
7003,visit,7/31/2023 12:15,paid_search,desktop,USA,0
4359,signup,7/31/2023 12:29,paid_search,desktop,UK,0
2668,signup,7/31/2023 12:30,organic,mobile,UK,0
9441,visit,7/31/2023 13:57,email,desktop,USA,0
2077,visit,7/31/2023 14:04,social,desktop,USA,0
244,visit,7/31/2023 14:21,email,mobile,USA,0
6934,visit,7/31/2023 14:59,paid_search,desktop,Canada,0
8888,visit,7/31/2023 15:06,social,desktop,UK,0
4534,signup,7/31/2023 15:18,organic,desktop,Canada,0
3977,activation,7/31/2023 15:19,referral,desktop,India,0
8274,visit,7/31/2023 15:50,direct,mobile,Germany,0
4595,visit,7/31/2023 16:30,direct,desktop,India,0
4754,visit,7/31/2023 17:05,paid_search,mobile,Germany,0
1319,visit,7/31/2023 18:47,email,desktop,Germany,0
9224,visit,7/31/2023 18:54,email,desktop,USA,0
6861,signup,7/31/2023 18:58,social,desktop,Germany,0
4915,visit,7/31/2023 19:37,paid_search,tablet,Canada,0
2077,signup,7/31/2023 20:51,social,desktop,USA,0
3995,signup,7/31/2023 21:10,paid_search,mobile,Germany,0
3531,signup,7/31/2023 21:27,direct,mobile,Brazil,0
9402,visit,7/31/2023 21:29,referral,desktop,USA,0
4599,visit,7/31/2023 21:35,paid_search,desktop,Japan,0
3489,activation,7/31/2023 22:23,organic,desktop,Canada,0
6629,activation,7/31/2023 23:16,paid_search,mobile,UK,0
2478,visit,7/31/2023 23:33,email,mobile,USA,0
253,visit,7/31/2023 23:33,email,desktop,Canada,0
6047,visit,7/31/2023 23:53,paid_search,mobile,USA,0
7386,visit,8/1/2023 0:02,organic,tablet,UK,0
9955,visit,8/1/2023 0:16,social,desktop,France,0
7386,signup,8/1/2023 0:30,organic,tablet,UK,0
1382,purchase,8/1/2023 0:46,direct,desktop,USA,99.18
9901,signup,8/1/2023 0:48,paid_search,tablet,UK,0
1649,visit,8/1/2023 1:03,email,desktop,Japan,0
7505,activation,8/1/2023 1:12,paid_search,tablet,USA,0
4127,visit,8/1/2023 1:22,referral,mobile,Brazil,0
2458,visit,8/1/2023 1:28,organic,mobile,Canada,0
4754,signup,8/1/2023 1:39,paid_search,mobile,Germany,0
485,signup,8/1/2023 2:08,paid_search,desktop,USA,0
9625,activation,8/1/2023 2:12,social,mobile,Australia,0
3496,activation,8/1/2023 2:15,social,mobile,USA,0
7640,purchase,8/1/2023 2:23,paid_search,mobile,USA,74.16
1763,visit,8/1/2023 3:00,direct,desktop,USA,0
244,signup,8/1/2023 3:47,email,mobile,USA,0
1151,visit,8/1/2023 4:47,social,mobile,Germany,0
7507,visit,8/1/2023 5:36,organic,tablet,USA,0
2150,visit,8/1/2023 5:41,direct,desktop,USA,0
3489,purchase,8/1/2023 5:48,organic,desktop,Canada,14.96
6260,visit,8/1/2023 6:18,paid_search,desktop,Australia,0
392,activation,8/1/2023 6:31,social,desktop,France,0
606,activation,8/1/2023 6:35,paid_search,mobile,Canada,0
8967,signup,8/1/2023 6:45,organic,mobile,Canada,0
5285,visit,8/1/2023 6:52,paid_search,desktop,Japan,0
2707,visit,8/1/2023 6:55,social,mobile,Germany,0
3467,visit,8/1/2023 7:36,organic,desktop,USA,0
4270,activation,8/1/2023 9:25,email,mobile,UK,0
1312,purchase,8/1/2023 9:27,email,desktop,Australia,46.58
3659,visit,8/1/2023 9:29,email,mobile,UK,0
4046,visit,8/1/2023 9:30,social,desktop,USA,0
4767,visit,8/1/2023 9:32,referral,mobile,Germany,0
6459,visit,8/1/2023 10:15,organic,mobile,Australia,0
8810,visit,8/1/2023 10:25,paid_search,tablet,UK,0
7003,signup,8/1/2023 10:38,paid_search,desktop,USA,0
9955,signup,8/1/2023 10:45,social,desktop,France,0
3954,signup,8/1/2023 10:45,paid_search,mobile,France,0
8810,signup,8/1/2023 11:56,paid_search,tablet,UK,0
3467,signup,8/1/2023 12:00,organic,desktop,USA,0
8967,activation,8/1/2023 12:01,organic,mobile,Canada,0
7507,signup,8/1/2023 12:10,organic,tablet,USA,0
1127,signup,8/1/2023 14:40,paid_search,desktop,India,0
2314,visit,8/1/2023 14:51,organic,tablet,UK,0
481,activation,8/1/2023 15:04,paid_search,desktop,Canada,0
4595,signup,8/1/2023 15:26,direct,desktop,India,0
6288,visit,8/1/2023 16:32,direct,desktop,UK,0
3880,activation,8/1/2023 17:46,social,desktop,USA,0
4046,signup,8/1/2023 18:10,social,desktop,USA,0
5732,visit,8/1/2023 18:20,paid_search,mobile,USA,0
8828,visit,8/1/2023 18:59,organic,mobile,Germany,0
5193,visit,8/1/2023 19:37,referral,mobile,Japan,0
1151,signup,8/1/2023 19:59,social,mobile,Germany,0
2707,signup,8/1/2023 21:04,social,mobile,Germany,0
1251,visit,8/1/2023 21:11,direct,mobile,India,0
2150,signup,8/1/2023 21:19,direct,desktop,USA,0
3691,activation,8/1/2023 21:43,email,mobile,Brazil,0
7887,visit,8/1/2023 21:50,email,desktop,USA,0
8746,visit,8/1/2023 22:11,organic,desktop,Brazil,0
9623,activation,8/1/2023 22:38,paid_search,desktop,Germany,0
456,visit,8/1/2023 23:05,paid_search,desktop,USA,0
456,signup,8/1/2023 23:24,paid_search,desktop,USA,0
9928,activation,8/2/2023 0:22,paid_search,mobile,Canada,0
2518,visit,8/2/2023 0:22,social,desktop,USA,0
9441,signup,8/2/2023 0:34,email,desktop,USA,0
781,activation,8/2/2023 1:01,organic,desktop,USA,0
4127,signup,8/2/2023 1:33,referral,mobile,Brazil,0
4848,signup,8/2/2023 1:34,paid_search,desktop,Germany,0
3360,purchase,8/2/2023 1:38,email,mobile,Canada,12.36
608,visit,8/2/2023 1:48,organic,desktop,Germany,0
2005,activation,8/2/2023 2:17,paid_search,tablet,India,0
7503,visit,8/2/2023 2:33,direct,desktop,Brazil,0
5656,visit,8/2/2023 2:55,social,desktop,Canada,0
7864,signup,8/2/2023 3:05,paid_search,desktop,France,0
3591,visit,8/2/2023 3:27,direct,mobile,Canada,0
4693,visit,8/2/2023 3:41,direct,desktop,USA,0
4844,visit,8/2/2023 3:42,paid_search,desktop,USA,0
6934,signup,8/2/2023 4:21,paid_search,desktop,Canada,0
5576,activation,8/2/2023 5:22,paid_search,mobile,UK,0
539,visit,8/2/2023 5:28,referral,desktop,Japan,0
3995,activation,8/2/2023 5:55,paid_search,mobile,Germany,0
9901,activation,8/2/2023 6:19,paid_search,tablet,UK,0
790,visit,8/2/2023 6:55,email,desktop,Canada,0
3899,visit,8/2/2023 6:57,email,desktop,USA,0
1448,activation,8/2/2023 7:02,social,desktop,USA,0
6750,visit,8/2/2023 7:49,referral,mobile,Canada,0
5195,visit,8/2/2023 8:01,social,mobile,USA,0
4915,signup,8/2/2023 8:34,paid_search,tablet,Canada,0
9247,purchase,8/2/2023 8:37,email,mobile,USA,14.18
8784,activation,8/2/2023 9:20,referral,mobile,USA,0
6288,signup,8/2/2023 9:28,direct,desktop,UK,0
8828,signup,8/2/2023 10:17,organic,mobile,Germany,0
9042,activation,8/2/2023 10:51,social,mobile,India,0
604,visit,8/2/2023 11:33,direct,desktop,UK,0
4844,signup,8/2/2023 11:40,paid_search,desktop,USA,0
4844,activation,8/2/2023 11:55,paid_search,desktop,USA,0
8218,visit,8/2/2023 12:01,paid_search,desktop,Germany,0
7142,activation,8/2/2023 12:10,social,mobile,France,0
3491,visit,8/2/2023 12:23,organic,mobile,UK,0
5196,visit,8/2/2023 12:54,organic,desktop,Australia,0
5642,visit,8/2/2023 13:25,paid_search,desktop,India,0
5285,signup,8/2/2023 13:33,paid_search,desktop,Japan,0
8274,signup,8/2/2023 13:36,direct,mobile,Germany,0
1346,visit,8/2/2023 14:26,paid_search,mobile,USA,0
9604,activation,8/2/2023 14:34,paid_search,desktop,UK,0
7534,visit,8/2/2023 14:34,paid_search,mobile,Germany,0
7246,visit,8/2/2023 14:57,organic,desktop,USA,0
9402,signup,8/2/2023 15:35,referral,desktop,USA,0
5289,visit,8/2/2023 16:40,organic,desktop,USA,0
5478,activation,8/2/2023 16:42,organic,desktop,Brazil,0
5240,visit,8/2/2023 17:02,paid_search,desktop,USA,0
5370,visit,8/2/2023 17:09,organic,tablet,USA,0
3242,visit,8/2/2023 17:52,social,desktop,USA,0
6277,visit,8/2/2023 18:02,social,mobile,Germany,0
1763,signup,8/2/2023 18:33,direct,desktop,USA,0
830,visit,8/2/2023 19:14,email,mobile,Australia,0
3588,visit,8/2/2023 19:22,direct,desktop,Australia,0
4969,visit,8/2/2023 20:16,email,mobile,France,0
830,signup,8/2/2023 21:13,email,mobile,Australia,0
1029,visit,8/2/2023 21:37,social,desktop,Other,0
6540,activation,8/2/2023 21:39,social,desktop,Germany,0
5240,signup,8/2/2023 21:46,paid_search,desktop,USA,0
1763,activation,8/2/2023 22:10,direct,desktop,USA,0
539,signup,8/2/2023 22:13,referral,desktop,Japan,0
3913,purchase,8/2/2023 22:25,organic,tablet,UK,22.45
4605,visit,8/2/2023 22:47,direct,mobile,Germany,0
2967,activation,8/2/2023 23:03,social,mobile,France,0
5147,visit,8/2/2023 23:53,social,mobile,USA,0
4127,activation,8/3/2023 0:08,referral,mobile,Brazil,0
4516,visit,8/3/2023 0:13,paid_search,mobile,Germany,0
695,visit,8/3/2023 0:38,organic,tablet,USA,0
7996,visit,8/3/2023 0:42,referral,mobile,Germany,0
4046,activation,8/3/2023 0:50,social,desktop,USA,0
5450,activation,8/3/2023 0:53,organic,desktop,Germany,0
9156,visit,8/3/2023 1:19,referral,desktop,India,0
9718,visit,8/3/2023 1:33,social,mobile,USA,0
3096,visit,8/3/2023 2:04,paid_search,mobile,Canada,0
1872,visit,8/3/2023 3:04,organic,mobile,Brazil,0
3899,signup,8/3/2023 3:52,email,desktop,USA,0
4767,signup,8/3/2023 3:55,referral,mobile,Germany,0
2668,activation,8/3/2023 4:10,organic,mobile,UK,0
2894,visit,8/3/2023 4:15,organic,mobile,Canada,0
637,visit,8/3/2023 4:19,paid_search,desktop,India,0
5657,visit,8/3/2023 4:30,direct,desktop,USA,0
10,visit,8/3/2023 4:34,paid_search,desktop,UK,0
8205,visit,8/3/2023 4:55,email,desktop,Other,0
5450,purchase,8/3/2023 5:35,organic,desktop,Germany,93.74
6227,purchase,8/3/2023 5:55,email,tablet,Brazil,11.66
3899,activation,8/3/2023 6:16,email,desktop,USA,0
1760,activation,8/3/2023 6:16,paid_search,mobile,USA,0
3491,signup,8/3/2023 7:11,organic,mobile,UK,0
5392,activation,8/3/2023 7:16,email,desktop,USA,0
790,signup,8/3/2023 7:21,email,desktop,Canada,0
1029,signup,8/3/2023 8:08,social,desktop,Other,0
8364,visit,8/3/2023 8:24,social,desktop,Brazil,0
5921,activation,8/3/2023 8:48,referral,desktop,Canada,0
9871,visit,8/3/2023 8:51,organic,mobile,UK,0
3336,visit,8/3/2023 9:28,email,desktop,Canada,0
5052,activation,8/3/2023 10:51,email,mobile,France,0
5436,visit,8/3/2023 10:56,email,tablet,Germany,0
9469,visit,8/3/2023 11:49,social,desktop,France,0
9898,visit,8/3/2023 12:23,organic,mobile,UK,0
9112,visit,8/3/2023 13:01,social,mobile,Canada,0
3115,visit,8/3/2023 13:22,paid_search,mobile,France,0
9789,visit,8/3/2023 13:31,email,mobile,India,0
628,purchase,8/3/2023 14:04,referral,tablet,Canada,12.22
2116,visit,8/3/2023 14:38,email,desktop,France,0
3622,visit,8/3/2023 15:00,social,desktop,France,0
7935,visit,8/3/2023 15:05,organic,desktop,Australia,0
3979,visit,8/3/2023 15:13,paid_search,mobile,Australia,0
2519,visit,8/3/2023 15:28,referral,desktop,Germany,0
7534,signup,8/3/2023 15:58,paid_search,mobile,Germany,0
7996,signup,8/3/2023 16:13,referral,mobile,Germany,0
7503,signup,8/3/2023 16:18,direct,desktop,Brazil,0
8572,visit,8/3/2023 16:42,email,mobile,France,0
5576,purchase,8/3/2023 18:01,paid_search,mobile,UK,18.18
1038,purchase,8/3/2023 18:16,social,desktop,USA,27.31
1914,purchase,8/3/2023 18:51,direct,desktop,USA,141.68
3987,visit,8/3/2023 20:01,organic,mobile,Brazil,0
3115,signup,8/3/2023 20:29,paid_search,mobile,France,0
4873,visit,8/3/2023 21:20,paid_search,desktop,USA,0
9718,signup,8/3/2023 22:06,social,mobile,USA,0
7864,activation,8/3/2023 22:19,paid_search,desktop,France,0
870,visit,8/3/2023 22:56,social,mobile,Canada,0
8364,signup,8/3/2023 23:05,social,desktop,Brazil,0
1720,visit,8/3/2023 23:20,paid_search,mobile,USA,0
479,visit,8/4/2023 0:44,direct,mobile,Brazil,0
149,visit,8/4/2023 0:59,direct,mobile,France,0
5147,signup,8/4/2023 1:02,social,mobile,USA,0
1593,visit,8/4/2023 1:27,social,mobile,India,0
5795,visit,8/4/2023 1:45,social,mobile,USA,0
7149,visit,8/4/2023 2:38,direct,mobile,USA,0
9469,signup,8/4/2023 2:59,social,desktop,France,0
2720,visit,8/4/2023 3:08,organic,mobile,Germany,0
2973,visit,8/4/2023 3:12,referral,desktop,USA,0
8218,signup,8/4/2023 3:16,paid_search,desktop,Germany,0
5196,signup,8/4/2023 3:32,organic,desktop,Australia,0
3968,visit,8/4/2023 4:29,direct,desktop,India,0
4585,visit,8/4/2023 4:33,paid_search,mobile,Germany,0
6750,signup,8/4/2023 4:43,referral,mobile,Canada,0
2904,visit,8/4/2023 6:03,organic,desktop,Australia,0
5642,signup,8/4/2023 6:21,paid_search,desktop,India,0
4006,visit,8/4/2023 6:45,paid_search,desktop,USA,0
1390,activation,8/4/2023 7:28,email,mobile,USA,0
9676,visit,8/4/2023 8:41,direct,desktop,USA,0
4585,signup,8/4/2023 9:15,paid_search,mobile,Germany,0
4542,visit,8/4/2023 9:21,social,desktop,Germany,0
676,activation,8/4/2023 9:36,paid_search,mobile,USA,0
8033,visit,8/4/2023 9:55,social,tablet,USA,0
6564,visit,8/4/2023 9:58,paid_search,desktop,France,0
5370,signup,8/4/2023 10:50,organic,tablet,USA,0
3987,signup,8/4/2023 10:58,organic,mobile,Brazil,0
6370,visit,8/4/2023 11:35,paid_search,mobile,USA,0
5295,purchase,8/4/2023 12:18,paid_search,mobile,Australia,12.51
6180,visit,8/4/2023 13:54,email,mobile,France,0
1747,visit,8/4/2023 13:56,referral,mobile,Canada,0
4827,visit,8/4/2023 14:12,referral,desktop,USA,0
6388,visit,8/4/2023 14:44,paid_search,mobile,India,0
4072,visit,8/4/2023 15:05,referral,desktop,France,0
4602,visit,8/4/2023 15:15,email,desktop,Brazil,0
4767,activation,8/4/2023 16:42,referral,mobile,Germany,0
2821,visit,8/4/2023 16:43,organic,mobile,Canada,0
539,activation,8/4/2023 16:46,referral,desktop,Japan,0
9126,visit,8/4/2023 17:40,organic,desktop,Australia,0
9469,activation,8/4/2023 17:56,social,desktop,France,0
9097,visit,8/4/2023 18:01,referral,mobile,Germany,0
2720,signup,8/4/2023 18:23,organic,mobile,Germany,0
6360,visit,8/4/2023 18:59,organic,tablet,India,0
4699,visit,8/4/2023 19:00,email,desktop,Germany,0
7149,signup,8/4/2023 19:04,direct,mobile,USA,0
9198,visit,8/4/2023 19:14,organic,tablet,USA,0
4772,visit,8/4/2023 19:23,referral,desktop,Canada,0
9809,visit,8/4/2023 20:47,organic,mobile,Other,0
2487,visit,8/4/2023 21:15,direct,mobile,Canada,0
9898,signup,8/4/2023 21:25,organic,mobile,UK,0
9789,signup,8/4/2023 21:32,email,mobile,India,0
5204,visit,8/4/2023 22:02,referral,mobile,USA,0
2005,purchase,8/4/2023 22:06,paid_search,tablet,India,46.54
8116,activation,8/4/2023 22:25,direct,desktop,UK,0
4873,signup,8/4/2023 22:49,paid_search,desktop,USA,0
3096,signup,8/4/2023 23:08,paid_search,mobile,Canada,0
1049,visit,8/4/2023 23:15,email,desktop,Australia,0
1872,signup,8/4/2023 23:39,organic,mobile,Brazil,0
7487,visit,8/5/2023 0:41,direct,desktop,France,0
2759,visit,8/5/2023 2:45,referral,tablet,France,0
7651,visit,8/5/2023 3:03,organic,desktop,USA,0
3968,signup,8/5/2023 3:06,direct,desktop,India,0
4772,signup,8/5/2023 3:08,referral,desktop,Canada,0
2774,visit,8/5/2023 3:14,organic,mobile,USA,0
8654,visit,8/5/2023 3:35,referral,mobile,USA,0
3496,purchase,8/5/2023 3:42,social,mobile,USA,13.22
2027,visit,8/5/2023 4:19,social,mobile,USA,0
6180,signup,8/5/2023 4:25,email,mobile,France,0
276,activation,8/5/2023 5:21,paid_search,mobile,USA,0
7935,signup,8/5/2023 5:26,organic,desktop,Australia,0
2569,visit,8/5/2023 5:27,email,desktop,USA,0
9126,signup,8/5/2023 5:47,organic,desktop,Australia,0
9042,purchase,8/5/2023 5:51,social,mobile,India,68.18
6774,visit,8/5/2023 6:52,social,tablet,Japan,0
1747,signup,8/5/2023 6:54,referral,mobile,Canada,0
8306,activation,8/5/2023 7:06,paid_search,desktop,Germany,0
1554,visit,8/5/2023 7:29,email,desktop,France,0
2487,signup,8/5/2023 8:14,direct,mobile,Canada,0
9297,visit,8/5/2023 8:29,organic,tablet,USA,0
4542,signup,8/5/2023 8:46,social,desktop,Germany,0
7487,signup,8/5/2023 8:51,direct,desktop,France,0
5921,purchase,8/5/2023 9:01,referral,desktop,Canada,49.85
4915,activation,8/5/2023 9:05,paid_search,tablet,Canada,0
7774,visit,8/5/2023 10:11,paid_search,desktop,Brazil,0
4403,visit,8/5/2023 10:14,organic,mobile,USA,0
3979,signup,8/5/2023 10:24,paid_search,mobile,Australia,0
2155,activation,8/5/2023 11:13,referral,desktop,USA,0
1554,signup,8/5/2023 11:59,email,desktop,France,0
9389,visit,8/5/2023 12:14,email,mobile,UK,0
94,visit,8/5/2023 12:39,paid_search,mobile,Other,0
1886,visit,8/5/2023 12:46,social,mobile,USA,0
4767,purchase,8/5/2023 13:19,referral,mobile,Germany,16.27
3590,purchase,8/5/2023 15:09,paid_search,desktop,Australia,77.22
1088,visit,8/5/2023 15:42,social,mobile,Australia,0
9922,visit,8/5/2023 16:24,social,desktop,USA,0
7661,visit,8/5/2023 17:44,organic,desktop,Germany,0
8905,visit,8/5/2023 18:39,email,desktop,UK,0
4974,visit,8/5/2023 19:14,referral,mobile,USA,0
8081,visit,8/5/2023 19:32,referral,mobile,France,0
9469,purchase,8/5/2023 20:00,social,desktop,France,23.2
8654,signup,8/5/2023 20:49,referral,mobile,USA,0
9542,activation,8/5/2023 21:15,direct,desktop,USA,0
7020,visit,8/5/2023 21:38,paid_search,tablet,UK,0
9449,visit,8/5/2023 21:38,referral,mobile,India,0
2027,signup,8/5/2023 21:48,social,mobile,USA,0
4072,signup,8/5/2023 21:48,referral,desktop,France,0
5106,visit,8/5/2023 21:52,social,desktop,USA,0
882,visit,8/5/2023 22:17,referral,tablet,USA,0
1442,visit,8/5/2023 22:54,referral,desktop,Canada,0
5403,visit,8/5/2023 23:25,direct,mobile,Other,0
7661,signup,8/5/2023 23:50,organic,desktop,Germany,0
2729,visit,8/5/2023 23:58,organic,mobile,USA,0
9534,visit,8/6/2023 0:20,social,mobile,India,0
9198,signup,8/6/2023 0:25,organic,tablet,USA,0
3369,visit,8/6/2023 0:43,referral,desktop,USA,0
7792,visit,8/6/2023 2:32,social,mobile,USA,0
8403,visit,8/6/2023 3:03,organic,mobile,USA,0
7580,purchase,8/6/2023 3:50,email,desktop,USA,38.82
2593,visit,8/6/2023 4:28,social,desktop,Japan,0
6370,signup,8/6/2023 4:54,paid_search,mobile,USA,0
1049,signup,8/6/2023 5:26,email,desktop,Australia,0
9389,signup,8/6/2023 6:20,email,mobile,UK,0
598,visit,8/6/2023 6:39,paid_search,mobile,USA,0
9625,purchase,8/6/2023 6:57,social,mobile,Australia,10.18
769,purchase,8/6/2023 7:01,email,tablet,India,75.46
5320,visit,8/6/2023 7:25,referral,mobile,UK,0
7487,activation,8/6/2023 7:57,direct,desktop,France,0
2404,visit,8/6/2023 8:20,organic,desktop,India,0
3467,activation,8/6/2023 8:25,organic,desktop,USA,0
3528,visit,8/6/2023 8:53,organic,desktop,France,0
3040,visit,8/6/2023 10:01,direct,desktop,USA,0
4094,visit,8/6/2023 10:33,organic,mobile,Germany,0
4272,visit,8/6/2023 11:27,email,mobile,UK,0
1763,purchase,8/6/2023 11:29,direct,desktop,USA,30.01
5675,visit,8/6/2023 11:42,email,desktop,India,0
8654,activation,8/6/2023 12:00,referral,mobile,USA,0
1883,visit,8/6/2023 12:31,organic,mobile,UK,0
9556,visit,8/6/2023 12:44,referral,desktop,UK,0
7697,visit,8/6/2023 14:18,paid_search,desktop,Japan,0
6978,visit,8/6/2023 15:04,social,tablet,UK,0
8160,visit,8/6/2023 15:19,social,desktop,Canada,0
4037,visit,8/6/2023 15:44,organic,mobile,Canada,0
1883,signup,8/6/2023 16:12,organic,mobile,UK,0
7935,activation,8/6/2023 16:31,organic,desktop,Australia,0
1588,visit,8/6/2023 17:52,organic,mobile,France,0
9936,visit,8/6/2023 17:56,organic,desktop,USA,0
5204,signup,8/6/2023 18:50,referral,mobile,USA,0
5401,visit,8/6/2023 19:31,organic,mobile,Germany,0
8905,signup,8/6/2023 19:48,email,desktop,UK,0
559,visit,8/6/2023 20:52,social,desktop,Other,0
3528,signup,8/6/2023 21:18,organic,desktop,France,0
7792,signup,8/6/2023 21:23,social,mobile,USA,0
4848,activation,8/6/2023 21:50,paid_search,desktop,Germany,0
3482,visit,8/6/2023 22:05,paid_search,tablet,USA,0
598,signup,8/6/2023 22:08,paid_search,mobile,USA,0
1886,signup,8/6/2023 22:15,social,mobile,USA,0
3691,purchase,8/6/2023 22:16,email,mobile,Brazil,78.08
9665,visit,8/6/2023 23:03,direct,desktop,UK,0
7774,signup,8/6/2023 23:14,paid_search,desktop,Brazil,0
3441,visit,8/6/2023 23:25,email,desktop,UK,0
2489,visit,8/6/2023 23:49,referral,desktop,USA,0
3170,visit,8/7/2023 0:08,social,mobile,Japan,0
1883,activation,8/7/2023 0:40,organic,mobile,UK,0
9936,signup,8/7/2023 1:55,organic,desktop,USA,0
3482,signup,8/7/2023 1:56,paid_search,tablet,USA,0
2404,signup,8/7/2023 3:47,organic,desktop,India,0
1460,visit,8/7/2023 4:40,referral,desktop,France,0
40,visit,8/7/2023 4:46,organic,desktop,UK,0
1105,visit,8/7/2023 4:48,paid_search,mobile,USA,0
7003,activation,8/7/2023 5:04,paid_search,desktop,USA,0
7020,signup,8/7/2023 5:39,paid_search,tablet,UK,0
5056,visit,8/7/2023 6:07,social,mobile,UK,0
3143,visit,8/7/2023 6:23,social,desktop,France,0
237,visit,8/7/2023 6:34,direct,desktop,USA,0
8390,visit,8/7/2023 7:15,referral,desktop,USA,0
768,visit,8/7/2023 7:23,organic,mobile,Japan,0
3163,visit,8/7/2023 7:34,email,desktop,France,0
4019,purchase,8/7/2023 8:03,email,desktop,USA,108.95
6735,visit,8/7/2023 8:17,paid_search,mobile,USA,0
